Date,Close,High,Low,Open,Volume,MA10,MA20,MA50,MACD_ml,MACD_histogram,RSI14,OBV,ATR,StochasticMomentum
2024-02-16,169.51,170.42,167.17,168.74,48074600,170.55,164.83,156.41,4.67,-0.04,60.56,910491700.0,3.81,74.28
2024-02-20,167.08,168.71,165.74,167.83,41980300,170.23,165.45,156.86,4.23,-0.39,55.91,868511400.0,3.8,67.96
2024-02-21,168.59,170.23,167.14,168.94,44575600,170.18,166.08,157.29,3.95,-0.53,58.07,913087000.0,3.76,65.55
2024-02-22,174.58,174.8,171.77,173.1,55392400,170.58,166.96,157.83,4.17,-0.25,65.31,968479400.0,3.93,72.28
2024-02-23,174.99,175.75,173.7,174.28,59715200,171.1,167.82,158.42,4.32,-0.08,65.75,1028194600.0,3.8,83.21
2024-02-26,174.73,176.37,174.26,175.7,44368600,171.12,168.6,158.96,4.38,-0.02,65.19,983826000.0,3.68,89.53
2024-02-27,173.54,174.62,172.86,174.08,31141700,171.24,169.22,159.46,4.27,-0.1,62.56,952684300.0,3.55,83.45
2024-02-28,173.16,174.05,172.27,172.44,28180500,171.7,169.93,159.97,4.11,-0.21,61.71,924503800.0,3.42,75.92
2024-02-29,176.76,177.22,172.85,173.01,53805400,172.27,171.0,160.51,4.23,-0.08,66.39,978309200.0,3.49,79.72
2024-03-01,178.22,178.73,176.07,176.75,31956200,173.12,171.95,160.99,4.38,0.07,68.1,1010265400.0,3.43,87.29
2024-03-04,177.58,180.14,177.49,177.53,37381500,173.92,172.24,161.46,4.41,0.07,66.51,972883900.0,3.37,91.43
2024-03-05,174.12,176.93,173.3,176.93,37228300,174.63,172.43,161.9,4.1,-0.19,58.53,935655600.0,3.44,78.83
2024-03-06,173.51,176.46,173.26,175.54,32090900,175.12,172.65,162.3,3.76,-0.42,57.23,903564700.0,3.42,64.79
2024-03-07,176.82,177.99,173.72,174.83,34063300,175.34,172.96,162.77,3.72,-0.37,62.15,937628000.0,3.5,63.03
2024-03-08,175.35,178.79,174.33,176.44,37853500,175.38,173.24,163.2,3.52,-0.45,58.91,899774500.0,3.57,65.88
2024-03-11,171.96,174.47,171.47,174.31,28484800,175.1,173.11,163.58,3.06,-0.73,52.15,871289700.0,3.59,60.25
2024-03-12,175.39,176.76,171.98,173.5,36610600,175.29,173.27,164.02,2.94,-0.68,57.47,907900300.0,3.68,49.68
2024-03-13,176.56,177.62,175.55,175.9,30772600,175.63,173.66,164.51,2.9,-0.58,59.14,938672900.0,3.57,47.0
2024-03-14,178.75,179.53,176.47,177.69,43705800,175.83,174.05,165.09,3.02,-0.37,62.13,982378700.0,3.54,62.63
