Date,Open,High,Low,Close,Volume
2023-11-03,345.01,349.7,342.74,348.13,23624000
2023-11-06,348.78,352.81,348.68,351.81,23828300
2023-11-07,354.65,357.67,352.9,355.76,25833900
2023-11-08,356.9,359.06,355.78,358.4,26767800
2023-11-09,357.51,359.97,355.59,355.92,24847300
2023-11-10,356.71,365.2,356.29,364.78,28042100
2023-11-13,363.35,363.6,361.06,361.83,19986500
2023-11-14,366.1,367.03,362.49,365.37,27683900
2023-11-15,367.11,368.94,362.99,365.52,26860100
2023-11-16,366.8,372.13,366.03,371.95,27182300
2023-11-17,369.42,370.17,362.88,365.7,40157000
2023-11-20,367.05,374.62,366.84,373.2,52465100
2023-11-21,371.45,372.0,366.95,368.88,28423100
2023-11-22,373.76,375.53,370.76,373.61,23345300
2023-11-24,373.09,373.73,370.93,373.19,10176600
2023-11-27,372.55,376.37,371.98,374.36,22179200
2023-11-28,374.1,378.7,373.92,378.4,20453100
2023-11-29,379.45,379.99,373.2,374.6,28963400
2023-11-30,374.24,375.82,371.26,374.66,30554400
2023-12-01,372.53,373.92,367.14,370.31,33020400
2023-12-04,364.96,365.37,358.83,365.0,32063300
2023-12-05,362.34,368.89,361.52,368.34,23065000
2023-12-06,369.35,369.98,363.9,364.66,21182100
2023-12-07,364.1,367.28,362.21,366.79,23118900
2023-12-08,365.06,370.26,364.1,370.03,20144800
2023-12-11,364.34,367.43,361.99,367.13,27708800
2023-12-12,366.69,370.22,366.3,370.18,24838300
2023-12-13,371.8,373.4,366.61,370.17,30955500
2023-12-14,369.12,369.56,360.04,361.82,43277500
2023-12-15,362.73,368.22,362.17,366.57,78478200
2023-12-18,365.3,368.81,364.54,368.47,21802900
2023-12-19,367.32,369.07,365.69,369.07,20603700
2023-12-20,370.79,371.81,366.37,366.46,26316700
2023-12-21,368.38,370.21,365.89,369.35,17708000
2023-12-22,369.49,370.97,368.53,370.38,17091100
2023-12-26,370.79,372.71,369.31,370.45,12673100
2023-12-27,369.5,370.85,368.63,369.87,14905400
2023-12-28,371.16,372.23,369.96,371.07,14327000
2023-12-29,371.78,372.93,369.29,371.82,18723000
2024-01-02,369.66,371.68,362.65,366.71,25258600
2024-01-03,364.87,369.07,364.37,366.44,23083500
2024-01-04,366.51,368.91,363.05,363.81,20901500
2024-01-05,364.83,367.88,362.39,363.62,20987000
2024-01-08,365.16,370.99,364.87,370.48,23134000
2024-01-09,367.83,371.77,367.02,371.57,20830000
2024-01-10,372.15,379.86,372.1,378.47,25514200
2024-01-11,381.67,386.3,376.11,380.31,27850800
2024-01-12,381.16,384.32,380.33,384.11,21645700
2024-01-16,389.24,389.61,383.27,385.89,27202300
2024-01-17,383.63,385.73,380.49,385.1,22234100
2024-01-18,387.32,389.57,385.74,389.45,23392100
2024-01-19,391.32,394.2,389.08,394.2,29272000
2024-01-22,395.53,396.12,389.17,392.06,27016900
2024-01-23,391.31,394.9,389.51,394.42,20525900
2024-01-24,397.03,401.08,395.96,398.04,24867000
2024-01-25,399.78,402.44,398.01,400.33,21021200
2024-01-26,399.83,401.61,397.91,399.4,17803300
2024-01-29,401.5,405.38,399.79,405.12,24510200
2024-01-30,407.63,408.41,401.89,404.0,33477600
2024-01-31,402.39,410.66,392.75,393.12,47871100
2024-02-01,397.32,403.42,397.29,399.25,30657700
2024-02-02,399.28,408.02,399.03,406.6,28245000
2024-02-05,405.3,406.55,399.46,401.1,25352300
2024-02-06,401.32,403.39,398.39,400.94,18382600
2024-02-07,402.87,409.65,402.83,409.4,22340500
2024-02-08,409.4,410.9,407.9,409.46,21225300
2024-02-09,410.59,416.1,410.43,415.83,22032800
2024-02-12,415.84,416.02,410.09,410.6,21202900
2024-02-13,400.4,405.47,398.86,401.76,27824900
2024-02-14,404.24,405.99,400.77,405.64,20401200
2024-02-15,404.31,405.29,400.49,402.74,21825500
2024-02-16,404.13,404.45,399.65,400.26,22281100
2024-02-20,399.45,400.69,394.27,399.01,24307900
2024-02-21,396.41,398.51,393.49,398.4,18631100
2024-02-22,406.34,408.95,404.73,407.78,27009900
2024-02-23,411.76,411.95,405.13,406.48,16295900
2024-02-26,407.59,408.29,403.53,403.71,16193500
2024-02-27,404.16,404.48,400.06,403.65,14835800
2024-02-28,404.34,405.45,401.51,403.89,13183100
2024-02-29,404.8,410.31,402.11,409.75,31947300
2024-03-01,407.41,411.96,407.02,411.6,17800300
2024-03-04,409.56,413.43,408.45,411.02,17596000
2024-03-05,410.07,410.36,396.88,398.87,26919200
2024-03-06,399.18,401.35,394.65,398.31,22344100
2024-03-07,402.3,405.93,398.46,405.3,18718500
2024-03-08,404.13,406.56,400.53,402.4,17971700
2024-03-11,399.97,401.87,397.49,400.72,16120800
2024-03-12,403.79,411.67,402.97,411.38,22457000
2024-03-13,414.17,414.25,407.58,411.2,17115900
2024-03-14,416.29,423.8,414.06,421.22,34157300
2024-03-15,415.35,418.63,408.91,412.51,45049800
