Date,Close,High,Low,Open,Volume,MA10,MA20,MA50,MACD_ml,MACD_histogram,RSI14,OBV,ATR,StochasticMomentum
2024-01-10,2021.7,2035.6,2021.7,2029.0,538,2047.62,2037.06,2011.31,6.91,-5.65,47.11,-6733.0,19.24,8.5
2024-01-11,2014.3,2025.1,2014.3,2025.1,97,2040.86,2038.88,2011.68,4.53,-6.42,44.81,-6830.0,18.64,4.84
2024-01-12,2046.7,2057.0,2031.1,2031.1,390,2038.14,2042.1,2012.91,5.2,-4.61,55.15,-6440.0,20.35,16.07
2024-01-16,2026.0,2054.8,2026.0,2051.7,46,2034.5,2041.89,2013.85,4.01,-4.63,48.85,-6486.0,20.96,20.14
2024-01-17,2002.6,2026.5,2002.6,2026.5,764,2028.32,2040.97,2014.19,1.17,-5.98,42.89,-7250.0,21.17,20.14
2024-01-18,2018.6,2018.6,2009.5,2012.8,1474,2026.76,2040.58,2014.73,0.21,-5.56,47.6,-5776.0,20.8,11.64
2024-01-19,2026.5,2036.0,2019.5,2023.2,50,2025.18,2039.99,2015.63,0.08,-4.55,49.8,-5726.0,20.56,17.5
2024-01-22,2019.8,2021.3,2019.8,2021.3,12,2022.92,2039.25,2016.69,-0.56,-4.15,47.96,-5738.0,19.57,25.57
2024-01-23,2023.7,2030.3,2022.5,2030.3,15,2022.63,2038.48,2018.13,-0.74,-3.46,49.14,-5723.0,18.92,32.2
2024-01-24,2013.9,2033.2,2013.9,2023.2,253,2021.38,2036.32,2019.13,-1.65,-3.5,46.3,-5976.0,18.95,27.92
2024-01-25,2016.9,2022.4,2012.1,2012.1,548,2020.9,2034.26,2020.81,-2.11,-3.17,47.31,-5428.0,18.33,28.62
2024-01-26,2016.8,2022.4,2016.8,2021.7,49,2021.15,2031.0,2022.24,-2.45,-2.81,47.27,-5477.0,17.42,24.39
2024-01-29,2025.2,2025.2,2025.2,2025.2,150708,2019.0,2028.57,2023.51,-2.02,-1.9,50.29,145231.0,16.77,31.31
2024-01-30,2031.5,2048.5,2028.1,2032.5,26907,2019.55,2027.02,2024.94,-1.16,-0.83,52.48,172138.0,17.24,40.26
2024-01-31,2048.4,2055.0,2030.0,2035.4,2007,2024.13,2026.22,2026.23,0.88,0.96,57.85,174145.0,17.8,59.62
2024-02-01,2053.0,2064.5,2029.0,2040.2,947,2027.57,2027.16,2027.65,2.83,2.33,59.2,175092.0,19.06,72.91
2024-02-02,2036.1,2055.9,2027.7,2054.8,888,2028.53,2026.85,2028.82,2.98,1.99,52.53,174204.0,19.71,73.24
2024-02-05,2025.7,2040.8,2013.8,2038.9,412,2029.12,2026.02,2029.35,2.23,0.99,48.89,173792.0,20.23,57.62
2024-02-06,2034.5,2037.3,2025.9,2025.9,249,2030.2,2026.41,2030.21,2.32,0.87,51.93,174041.0,19.62,45.63
2024-02-07,2035.2,2039.5,2032.7,2032.8,71,2032.33,2026.85,2030.87,2.42,0.77,52.17,174112.0,18.7,42.29
2024-02-08,2032.2,2036.7,2020.3,2028.0,341,2033.86,2027.38,2031.28,2.24,0.47,50.98,173771.0,18.54,42.63
2024-02-09,2023.3,2032.0,2020.0,2032.0,62,2034.51,2027.83,2030.95,1.35,-0.33,47.51,173709.0,18.08,34.61
2024-02-12,2018.2,2025.5,2011.6,2025.5,317,2033.81,2026.4,2030.37,0.24,-1.16,45.59,173392.0,17.79,24.07
2024-02-13,1992.9,2025.8,1990.0,2025.1,198,2029.95,2024.75,2029.47,-2.65,-3.24,37.51,173194.0,19.07,12.58
2024-02-14,1990.3,1993.5,1984.8,1990.3,1916,2024.14,2024.13,2027.86,-5.1,-4.55,36.79,171278.0,18.33,7.76
2024-02-15,2002.1,2007.2,1993.6,1993.6,286,2019.05,2023.31,2027.42,-6.01,-4.37,42.22,171564.0,18.23,10.83
2024-02-16,2011.5,2011.5,1996.5,2005.0,32,2016.59,2022.56,2027.28,-5.91,-3.41,46.19,171596.0,18.0,20.7
2024-02-20,2027.5,2029.0,2015.6,2015.6,1326,2016.77,2022.94,2027.22,-4.49,-1.59,52.21,172922.0,17.96,36.26
2024-02-21,2022.3,2028.2,2022.3,2028.2,15,2015.55,2022.87,2027.06,-3.74,-0.67,50.24,172907.0,17.1,44.71
2024-02-22,2019.7,2033.2,2019.7,2033.2,964,2014.0,2023.16,2027.49,-3.31,-0.2,49.24,171943.0,16.84,49.9
2024-02-23,2038.6,2038.6,2014.9,2026.0,22,2014.64,2024.25,2028.7,-1.44,1.34,56.08,171965.0,17.33,64.07
2024-02-26,2028.5,2035.4,2024.8,2034.1,143,2015.16,2024.83,2029.72,-0.75,1.62,52.04,171822.0,17.08,75.02
2024-02-27,2034.0,2035.9,2034.0,2035.9,964,2016.74,2025.27,2030.75,0.23,2.08,53.98,172786.0,16.39,88.64
2024-02-28,2033.0,2037.0,2024.8,2029.5,581,2020.75,2025.35,2030.81,0.91,2.21,53.56,172205.0,16.09,86.48
2024-02-29,2045.7,2049.8,2034.3,2034.3,706,2026.29,2025.21,2031.3,2.45,3.0,58.07,172911.0,16.14,91.08
2024-03-01,2086.9,2086.9,2041.8,2043.1,1210,2034.77,2026.91,2032.51,6.92,5.97,68.69,174121.0,18.21,94.43
2024-03-04,2117.7,2119.8,2080.7,2083.6,805,2045.39,2030.99,2034.1,12.8,9.48,73.99,174926.0,19.7,97.38
2024-03-05,2133.5,2133.5,2111.4,2114.9,1287,2055.99,2036.38,2036.08,18.51,12.16,76.22,176213.0,19.87,99.48
2024-03-06,2150.3,2150.3,2125.5,2125.5,443,2068.79,2042.17,2038.3,24.12,14.22,78.34,176656.0,20.22,99.48
2024-03-07,2158.0,2163.0,2147.0,2147.0,152,2082.62,2048.31,2040.32,28.86,15.16,79.25,176808.0,19.92,99.0
2024-03-08,2178.6,2194.9,2166.3,2167.3,259,2096.62,2055.63,2042.73,33.88,16.15,81.5,177067.0,21.14,95.98
2024-03-11,2182.5,2184.0,2177.2,2181.0,738,2112.02,2063.59,2044.74,37.74,16.01,81.9,177805.0,20.11,93.68
2024-03-12,2160.4,2182.7,2160.4,2182.5,550,2124.66,2070.7,2046.47,38.58,13.47,72.36,177255.0,20.27,88.3
2024-03-13,2175.4,2175.4,2162.5,2162.5,20,2138.9,2079.82,2048.73,39.98,11.9,74.53,177275.0,19.89,87.7
2024-03-14,2163.0,2163.0,2162.3,2163.0,515,2150.63,2088.46,2050.7,39.64,9.25,69.66,176760.0,19.41,83.75
